2022-07-29 15:55:54.572986: I tensorflow/core/util/util.cc:169] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
2022-07-29 15:55:55.992035: I tensorflow/core/platform/cpu_feature_guard.cc:193] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 AVX512F AVX512_VNNI FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2022-07-29 15:55:56.360203: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1532] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 22126 MB memory:  -> device: 0, name: NVIDIA GeForce RTX 3090, pci bus id: 0000:65:00.0, compute capability: 8.6
2022-07-29 15:55:57.307681: W tensorflow/core/platform/cloud/google_auth_provider.cc:184] All attempts to get a Google authentication bearer token failed, returning an empty token. Retrieving token from files failed with "NOT_FOUND: Could not locate the credentials file.". Retrieving token from GCE failed with "FAILED_PRECONDITION: Error executing an HTTP request: libcurl code 6 meaning 'Couldn't resolve host name', error details: Could not resolve host: metadata".
2022-07-29 15:56:36.772218: I tensorflow/stream_executor/cuda/cuda_dnn.cc:384] Loaded cuDNN version 8400
2022-07-29 15:56:37.763996: I tensorflow/stream_executor/cuda/cuda_blas.cc:1786] TensorFloat-32 will be used for the matrix multiplication. This will only be logged once.
WARNING:tensorflow:Epoch: 0, Train_Loss: 28747.544922, train_mIoU: 1.148, proceeding to videos: 13596 / 300000
W0729 16:07:51.711638 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28747.544922, train_mIoU: 1.148, proceeding to videos: 13596 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28761.500000, train_mIoU: 1.223, proceeding to videos: 13996 / 300000
W0729 16:08:08.808721 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28761.500000, train_mIoU: 1.223, proceeding to videos: 13996 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28886.605469, train_mIoU: 1.256, proceeding to videos: 14396 / 300000
W0729 16:08:26.296238 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28886.605469, train_mIoU: 1.256, proceeding to videos: 14396 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28845.912109, train_mIoU: 1.125, proceeding to videos: 14796 / 300000
W0729 16:08:47.842001 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28845.912109, train_mIoU: 1.125, proceeding to videos: 14796 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28828.171875, train_mIoU: 1.309, proceeding to videos: 15196 / 300000
W0729 16:09:05.350682 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28828.171875, train_mIoU: 1.309, proceeding to videos: 15196 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28719.529297, train_mIoU: 1.096, proceeding to videos: 15596 / 300000
W0729 16:09:33.099800 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28719.529297, train_mIoU: 1.096, proceeding to videos: 15596 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28767.259766, train_mIoU: 1.124, proceeding to videos: 15996 / 300000
W0729 16:09:50.428408 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28767.259766, train_mIoU: 1.124, proceeding to videos: 15996 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28644.322266, train_mIoU: 1.264, proceeding to videos: 16396 / 300000
W0729 16:10:07.456125 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28644.322266, train_mIoU: 1.264, proceeding to videos: 16396 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28838.130859, train_mIoU: 1.184, proceeding to videos: 16796 / 300000
W0729 16:10:38.219715 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28838.130859, train_mIoU: 1.184, proceeding to videos: 16796 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28676.755859, train_mIoU: 1.261, proceeding to videos: 17196 / 300000
W0729 16:10:55.401396 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28676.755859, train_mIoU: 1.261, proceeding to videos: 17196 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28855.101562, train_mIoU: 1.224, proceeding to videos: 17596 / 300000
